id,id_paper,name
211,59,Otávio A.B. Penatti
212,59,Jurandy Almeida
213,60,João Macedo
214,60,Filipe Costa
215,60,Jefersson A. dos Santos
216,61,Natan Andrade
217,61,Fabio Augusto Faria
218,61,Fábio Augusto Menocci Cappabianco
219,62,Iacopo Masi
220,62,Yue Wu
221,62,Tal Hassner
222,62,Prem Natarajan
223,63,Hugo Proença
224,63,João C. Neves
