"description","estado","sigla","regiao","IA"
"Lawrence Berkeley National Laboratory, University of California, Berkeley, CA, USA",Internacional,,
"Departamento de Informática, PUC-RIO, TeCGraf-Grupo de Tecnologia em Computação Gráfica, Rio de Janeiro, Rio de Janeiro, Brazil",Rio de Janeiro,RJ,Sudeste
"Departamento de Informática, PUC-RIO, TeCGraf-Grupo de Tecnologia em Computação Gráfica, Rio de Janeiro, Rio de Janeiro, Brazil",Rio de Janeiro,RJ,Sudeste
"Departamento de Informática, PUC-RIO, TeCGraf-Grupo de Tecnologia em Computação Gráfica, Rio de Janeiro, Rio de Janeiro, Brazil",Rio de Janeiro,RJ,Sudeste
"IMPA-Instituto de Matemática Pura e Aplicada, Rio de Janeiro, Brazil",Rio de Janeiro,RJ,Sudeste
"Department of Computer Science, PUC-Rio, Rio de Janeiro, Rio de Janeiro, Brazil",Rio de Janeiro,RJ,Sudeste
"LNCC-Laboratório Nacional de Computação Científica, Petropolis, Rio de Janeiro, Brazil",Rio de Janeiro,RJ,Sudeste
"Department of Computer Science, PUC-Rio, Rio de Janeiro, Rio de Janeiro, Brazil",Rio de Janeiro,RJ,Sudeste
"Universidade de Sao Paulo, Sao Paulo, SÃ£o Paulo, BR",São Paulo,SP,Sudeste
"School of Information Systems, University of East Anglia, Norwich, UK",Internacional,,
"Departamento de Engenharia Elétrica COMPGRAF-Laboratório de Computação Gráfica, Universidade Federal de Uberlândia, Uberlandia, Minas Gerais, Brazil",Minas Gerais,MG,Sudeste
"Departamento de Informática, PUC-Rio, Rio de Janeiro, Rio de Janeiro, Brazil",Rio de Janeiro,RJ,Sudeste
"Estrada Dona Castorina, IMPA Instituto de Matemática Pura e Aplicada, Rio de Janeiro, Rio de Janeiro, Brazil",Rio de Janeiro,RJ,Sudeste
"Estrada Dona Castorina, IMPA Instituto de Matemática Pura e Aplicada, Rio de Janeiro, Rio de Janeiro, Brazil",Rio de Janeiro,RJ,Sudeste
"Estrada Dona Castorina, IMPA Instituto de Matemática Pura e Aplicada, Rio de Janeiro, Rio de Janeiro, Brazil",Rio de Janeiro,RJ,Sudeste
"PETROBRAS-Petróleo Brasileiro S/A, Rio de Janeiro, Brazil",Rio de Janeiro,RJ,Sudeste
"Department of Computer Science, University of North Carolina at Chapel Hill, Chapel Hill, NC, USA",Internacional,,
"Department of Computer Science, University of North Carolina at Chapel Hill, Chapel Hill, NC, USA",Internacional,,
"ICMC-Instituto de Ciâncias Matemáticas e de Computação, Universidade de Sáo Paulo, Sao Paulo, Brazil",São Paulo,SP,Sudeste
"ICMC-Instituto de Ciâncias Matemáticas e de Computação, Universidade de Sáo Paulo, Sao Paulo, Brazil",São Paulo,SP,Sudeste
"ICMC-Instituto de Ciâncias Matemáticas e de Computação, Universidade de Sáo Paulo, Sao Paulo, Brazil",São Paulo,SP,Sudeste
"ICMC-Instituto de Ciâncias Matemáticas e de Computação, Universidade de Sáo Paulo, Sao Paulo, Brazil",São Paulo,SP,Sudeste
"Universidade Estadual de Campinas, Campinas, SP, BR",São Paulo,SP,Sudeste
"Institute of Computing, State University of Campinas-UNICAMP, Sao Paulo, Brazil",São Paulo,SP,Sudeste
"Instituto de Informatica Curso de Pos-Graduacao em Ciencia da Computacao-CPGCC, UFRGS Universidade Federal do Rio Grande do Sul, Porto Alegre, Rio Grande do Sul, Brazil",Rio Grande do Sul,RS,Sul
"Instituto de Informatica Curso de Pos-Graduacao em Ciencia da Computacao-CPGCC, UFRGS Universidade Federal do Rio Grande do Sul, Porto Alegre, Rio Grande do Sul, Brazil",Rio Grande do Sul,RS,Sul
"ICMC-Instituto de Ciências Matemáticas e de Computação, Universidade de Sáo Paulo, Sao Paulo, Brazil",São Paulo,SP,Sudeste
"ICMC-Instituto de Ciências Matemáticas e de Computação, Universidade de Sáo Paulo, Sao Paulo, Brazil",São Paulo,SP,Sudeste
"ICMC-Instituto de Ciências Matemáticas e de Computação, Universidade de Sáo Paulo, Sao Paulo, Brazil",São Paulo,SP,Sudeste
"Universidade Federal de Minas Gerais, Brazil",Minas Gerais,MG,Sudeste
"Universidade Federal de Minas Gerais, Brazil",Minas Gerais,MG,Sudeste
"Fundação Bahiana de Cardiologia, Cardiology and Cardiovascular Surgery Unit, Salvador, Bahia, Brazil",Bahia,BA,Nordeste
"BIRA-Belgian Institute for Space Aeronomy, Brussels, Belgium",Internacional,,
"BIRA-Belgian Institute for Space Aeronomy, Brussels, Belgium",Internacional,,
"BIRA-Belgian Institute for Space Aeronomy, Brussels, Belgium",Internacional,,
"BIRA-Belgian Institute for Space Aeronomy, Brussels, Belgium",Internacional,,
"Information Processing Laboratory Department of Electrical and Computer Engineering, Aristotle University of Thessaloniki, Thessaloniki, Greece",Internacional,,
"Information Processing Laboratory Department of Electrical and Computer Engineering, Aristotle University of Thessaloniki, Thessaloniki, Greece",Internacional,,
"Estrada Dona Castorina 110, IMPA-Instituto de Matematica Pura e Aplicada, Rio de Janeiro, Rio de Janeiro, Brazil",Rio de Janeiro,RJ,Sudeste
"Microsoft Corporation, Redmond, WA, USA",Internacional,,
"Microsoft Corporation, Redmond, WA, USA",Internacional,,
"Estrada Dona Castorina 110, IMPA-Instituto de Matematica Pura e Aplicada, Rio de Janeiro, Rio de Janeiro, Brazil",Rio de Janeiro,RJ,Sudeste
"Estrada Dona Castorina 110, IMPA-Instituto de Matematica Pura e Aplicada, Rio de Janeiro, Rio de Janeiro, Brazil",Rio de Janeiro,RJ,Sudeste
"LSI-Laboratório de Sistemas Integráveis, Escola Politecnica da Universidade de Sao Paulo, Sao Paulo, Brazil",São Paulo,SP,Sudeste
"LSI-Laboratório de Sistemas Integráveis, Escola Politecnica da Universidade de Sao Paulo, Sao Paulo, Brazil",São Paulo,SP,Sudeste
"IPL-Information Processing Laboratory Electrical & Computer Engineering Department, Aristotle University of Thessaloniki, Thessaloniki, Greece",Internacional,,
"IPL-Information Processing Laboratory Electrical & Computer Engineering Department, Aristotle University of Thessaloniki, Thessaloniki, Greece",Internacional,,
"IPL-Information Processing Laboratory Electrical & Computer Engineering Department, Aristotle University of Thessaloniki, Thessaloniki, Greece",Internacional,,
"Department of Computer Science, University of British Columbia, Vancouver, BC, Canada",Internacional,,
"TeCGraf / PUC-Rio-Computer Graphics Technology Group, Pontifical Catholic University of Rio de Janeiro, Rio de Janeiro, Rio de Janeiro, Brazil",Rio de Janeiro,RJ,Sudeste
"Programa de Engenharia de Sistemas e Computaçao, COPPE-UFRJ, Centro de Tecnologia, Rio de Janeiro, Rio de Janeiro, Brazil",Rio de Janeiro,RJ,Sudeste
"Programa de Engenharia de Sistemas e Computaçao, COPPE-UFRJ, Centro de Tecnologia, Rio de Janeiro, Rio de Janeiro, Brazil",Rio de Janeiro,RJ,Sudeste
"Computing Center, Technical University of Wroclaw, Wroclaw, Poland",Internacional,,
"Faculty of Electronics, Department of Computer Systems and Networks, Technical University of Wroclaw, Wroclaw, Poland",Internacional,,
"ICEB-DECOM, Federal University of Ouro Preto, Ouro Preto, Minas Gerais, Brazil",Minas Gerais,MG,Sudeste
"Projet PRIMA-Laboratory GRAVIR-IMAG, INRIA Rhône-Alpes, Saint Martin, France",Internacional,,
"Projet PRIMA-Laboratory GRAVIR-IMAG, INRIA Rhône-Alpes, Saint Martin, France",Internacional,,
"Projet PRIMA-Laboratory GRAVIR-IMAG, INRIA Rhône-Alpes, Saint Martin, France",Internacional,,
"Inst. de Ciencias, EFEI, Itajuba, Brazil",Minas Gerais,MG,Sudeste
"LIGIM, bât 710, Université Claude Bemard Lyon 1, Villeurbanne, France",Internacional,,
"LIGIM, bât 710, Université Claude Bemard Lyon 1, Villeurbanne, France",Internacional,,
"LIGIM, bât 710, Université Claude Bemard Lyon 1, Villeurbanne, France",Internacional,,
"CEFET-PR Centro Federal de Eduçãcaio Tecnológica do Paraná, Curitiba, Parana, Brazil",Paraná,PR,Sul
"UNICAMP, Universidade Estadual de Campinas, Sao Paulo, Brazil",São Paulo,SP,Sudeste
"Department of Artificial Intelligence, Faculty of Computer Science and Systems Engineering, Kyushu Institute of Technology, Fukuoka, Japan",Internacional,,
"Department of Artificial Intelligence, Faculty of Computer Science and Systems Engineering, Kyushu Institute of Technology, Fukuoka, Japan",Internacional,,
"Department of Artificial Intelligence, Faculty of Computer Science and Systems Engineering, Kyushu Institute of Technology, Fukuoka, Japan",Internacional,,
"Instituto de Pesquisa e Desenvolvimento, Universidade do Vale do Paraíba, Sao Paulo, Brazil",São Paulo,SP,Sudeste
"Universidade Federal de Minas Gerais, Belo Horizonte, MG, BR",Minas Gerais,MG,Sudeste
"General Robotics and Active Sensory Perception Laboratory, University of Pennsylvania, Philadelphia, PA, USA",Pará,PA,Norte
"Univ. Estadual Paulista, Sao Paulo, Brazil",São Paulo,SP,Sudeste
"UNESP-Universidade Estadual Paulista, Sao Paulo, Brazil",São Paulo,SP,Sudeste
"UFSCar DC, Sao Paulo, Brazil",São Paulo,SP,Sudeste
"UFCe-DEE, Fortaleza, Brazil",Ceará,CE,Nordeste
"Cybernetic Vision Group, IFSC-University of São Paulo, SP, Brazil",São Paulo,SP,Sudeste
"Cybernetic Vision Group, IFSC-University of São Paulo, SP, Brazil",São Paulo,SP,Sudeste
"LabVis-UFPE-Departamento de Psicologia, Universidade Federal de Pernambuco, Recife, Pernambuco, Brazil",Pernambuco,PE,Nordeste
"LabVis-UFPE-Departamento de Psicologia, Universidade Federal de Pernambuco, Recife, Pernambuco, Brazil",Pernambuco,PE,Nordeste
"Computer Science Department, Universidade Federal de Minas Gerais, Brazil",Minas Gerais,MG,Sudeste
"Computer Science Department, Pontifícia Universidade Católica de Minas Gerais, Belo Horizonte, Minas Gerais, Brazil",Minas Gerais,MG,Sudeste
"GRASP Laboratory and Department of Neurology, University of Pennsylvania, Philadelphia, PA, USA",Pará,PA,Norte
"Computer Science Department, Universidade Federal de Minas Gerais, Brazil",Minas Gerais,MG,Sudeste
"Department of Physics, Randall Laboratory, University of Michigan, Ann Arbor, MI, USA",Internacional,,
"Functional Brain Mapping Lab, University Hospitals of Geneva, Geneva, Switzerland",Internacional,,
"Functional Brain Mapping Lab, University Hospitals of Geneva, Geneva, Switzerland",Internacional,,
"Institute of Cybernetics Mathematics and Physics, Artificial Intelligence Center, Havana, Cuba",Internacional,,
"Functional Brain Mapping Lab, University Hospitals of Geneva, Geneva, Switzerland",Internacional,,
"Functional Brain Mapping Lab, University Hospitals of Geneva, Geneva, Switzerland",Internacional,,
"Department of Physics 2071 Randall Laboratory, University of Michigan, Ann Arbor, MI, USA",Internacional,,
"Institute of Cybernetics Mathematics and Physics, Artificial Intelligence Center, Havana, Cuba",Internacional,,
"Neurophysics Department, Cuban Neuroscience Center, Cuba",Internacional,,
"Department of Computer Science, University of York, York, UK",Internacional,,
"Department of Computer Science, University of York, York, UK",Internacional,,
"Avenida Getulio Vargas 333, Laboratóio National de Computacão Cientifica, Petropolis, Rio de Janeiro, Brazil",Rio de Janeiro,RJ,Sudeste
"Department of Computer Science, University of Calgary, Calgary, AB, Canada",Internacional,,
"Estrada Dona Castorina 110, Instituto de Matemática Pura e Aplicada-IMPA, Rio de Janeiro, Rio de Janeiro, Brazil",Rio de Janeiro,RJ,Sudeste
"Estrada Dona Castorina 110, Instituto de Matemática Pura e Aplicada-IMPA, Rio de Janeiro, Rio de Janeiro, Brazil",Rio de Janeiro,RJ,Sudeste
"Department of Computer Science, University of Calgary, Calgary, AB, Canada",Internacional,,
"Estrada Dona Castorina 110, Instituto de Matemática Pura e Aplicada-IMPA, Rio de Janeiro, Rio de Janeiro, Brazil",Rio de Janeiro,RJ,Sudeste
"FEE, UNICAMP, DCA, Sao Paulo, Brazil",São Paulo,SP,Sudeste
"IGCE, UNESP, DEMAC, Sao Paulo, Brazil",São Paulo,SP,Sudeste
"IFSC, Sao Paulo, Brazil",São Paulo,SP,Sudeste
"King''s College, London, UK",Internacional,,
"Cybernetic Vision Research Group-GII-IFSC, University of São Paulo, Sao Paulo, Brazil",São Paulo,SP,Sudeste
"Cybernetic Vision Research Group-GII-IFSC, University of São Paulo, Sao Paulo, Brazil",São Paulo,SP,Sudeste
"Cybernetic Vision Research Group-GII-IFSC, University of São Paulo, Sao Paulo, Brazil",São Paulo,SP,Sudeste
"Department of Computer Science-IME, University of São Paulo, Sao Paulo, Brazil",São Paulo,SP,Sudeste
"CAA-Computação Aplicada e Automação, Universidade Federal Fluminense, Niteroi, Rio de Janeiro, Brazil",Rio de Janeiro,RJ,Sudeste
"CAA-Computação Aplicada e Automação, Universidade Federal Fluminense, Niteroi, Rio de Janeiro, Brazil",Rio de Janeiro,RJ,Sudeste
"Department of Computer Science, Leiden University, Leiden, Netherlands",Internacional,,
"Department of Computer Science, Leiden University, Leiden, Netherlands",Internacional,,
"Department of Computer Science, Leiden University, Leiden, Netherlands",Internacional,,
"TeCGraf-Grupo de Tecnologia em Computação Gráfica, PUC-RIO, Rio de Janeiro, Rio de Janeiro, Brazil",Rio de Janeiro,RJ,Sudeste
"TeCGraf-Grupo de Tecnologia em Computação Gráfica, PUC-RIO, Rio de Janeiro, Rio de Janeiro, Brazil",Rio de Janeiro,RJ,Sudeste
"IMPA-Instituto de Matemática Pura e Aplicada, Rio de Janeiro, Rio de Janeiro, Brazil",Rio de Janeiro,RJ,Sudeste
"Department of Computer Science and Information Engineering, National Taiwan University, Taipei, Taiwan",Internacional,,
"Department of Computer Science and Information Engineering, National Taiwan University, Taipei, Taiwan",Internacional,,
"Departamento de Ciência da Computação,DCC, Universidade Federal de Minas Gerais, Belo Horizonte, Minas Gerais, Brazil",Minas Gerais,MG,Sudeste
"Departamento de Ciência da Computação,DCC, Universidade Federal de Minas Gerais, Belo Horizonte, Minas Gerais, Brazil",Minas Gerais,MG,Sudeste
"Department of Electrical and Computer Engineering, University of Thessaloniki, Thessaloniki, Greece",Internacional,,
"Department of Electrical and Computer Engineering, University of Thessaloniki, Thessaloniki, Greece",Internacional,,
"Department of Electrical and Computer Engineering, University of Thessaloniki, Thessaloniki, Greece",Internacional,,
"Laboratory for Perceptual Robotics-Department of Computer Science, University of Massachusetts, MA, USA",Maranhão,MA,Nordeste
"Laboratorio de Computacao Grafica-COPPE Sistemas, Universidade Federal do Rio de Janeiro (UFRJ), Rio de Janeiro",Rio de Janeiro,RJ,Sudeste
"Laboratory for Perceptual Robotics-Department of Computer Science, University of Massachusetts, MA, USA",Maranhão,MA,Nordeste
"Laboratorio de Computacao Grafica-COPPE Sistemas, Universidade Federal do Rio de Janeiro (UFRJ), Rio de Janeiro",Rio de Janeiro,RJ,Sudeste
"LCG-Laboratory for Computer Graphics COPPE-Sistemas, UFRJ, Rio de Janeiro, Rio de Janeiro, Brazil",Rio de Janeiro,RJ,Sudeste
"LPR-Laboratory for Perceptual Robotics,CMPSCI-, University of Massachusetts, Amherst, MA, USA",Maranhão,MA,Nordeste
"ISIS-Intelligent Sensory Information Systems, Faculty WINS, University of Amsterdam, Amsterdam, Netherlands",Internacional,,
"Universiteit van Amsterdam, Amsterdam, Noord-Holland, NL",Internacional,,
"ISIS-Intelligent Sensory Information Systems, Faculty WINS, University of Amsterdam, Amsterdam, Netherlands",Internacional,,
"Departamento de Ciência da Computação do IME-USP, Sao Paulo, Brazil",São Paulo,SP,Sudeste
"Departmento de Ciência da, Computação do IME-USP, Sao Paulo, Brazil",São Paulo,SP,Sudeste
"Departmento de Ciência da, Computação do IME-USP, Sao Paulo, Brazil",São Paulo,SP,Sudeste
"CEFET-PR Centro Federal de Eduçãcaio Tecnológica do Paraná, Curitiba, Brazil",Paraná,PR,Sul
"Departement de genie de la production automatisee, Ecole de Technologie Superieure, Montreal, QUE, Canada",Internacional,,
"PUCPR-Pontifícia Universidade Católica do Paraná, Curitiba, Brazil",Paraná,PR,Sul
"PUCPR-Pontifícia Universidade Católica do Paraná, Curitiba, Brazil",Paraná,PR,Sul
"Departamento de Ciência da Computação, Universidade Federal de Minas Gerais, Belo Horizonte, Minas Gerais, Brazil",Minas Gerais,MG,Sudeste
"Departamento de Ciência da Computação, Universidade Federal de Minas Gerais, Belo Horizonte, Minas Gerais, Brazil",Minas Gerais,MG,Sudeste
"IC-UNICAMP, Universidade Estadual de Campinas (UNICAMP), Sao Paulo, Brazil",São Paulo,SP,Sudeste
"CPqD Centro de Pesquisa e Desenvolvimento/Telebrás, Sao Paulo, Brazil",São Paulo,SP,Sudeste
"FEEC-UNICAMP, Universidade Estadual de Campinas (UNICAMP), Sao Paulo, Brazil",São Paulo,SP,Sudeste
"FEEC-UNICAMP, Universidade Estadual de Campinas (UNICAMP), Sao Paulo, Brazil",São Paulo,SP,Sudeste
"Department of Mathematics, Jadavpur University, Calcutta, India",Internacional,,
"Electronics and Communication Sciences Unit, Indian Statistical Institute, Calcutta, India",Internacional,,
"Institute deMatemhticae Estatistica, Universidade de Sao Paulo, Sao Paulo, Brazil",São Paulo,SP,Sudeste
"Institute deMatemhticae Estatistica, Universidade de Sao Paulo, Sao Paulo, Brazil",São Paulo,SP,Sudeste
"School of Information Systems, University of East Anglia, Norwich, UK",Internacional,,
"Institute de Matemhtica e Estatistica, Universidade de Sao Paulo, Sao Paulo, Brazil",São Paulo,SP,Sudeste
"School of Information Systems, University of East Anglia, Norwich, UK",Internacional,,
"ADDLabs-Departamento de Ciência da Computaqão, Universidade Federal Fluminense Praca Valonguinho, Niteroi, Rio de Janeiro, Brazil",Rio de Janeiro,RJ,Sudeste
"Departamento de Informatica, TeCGraf-Grupo de Tecnologia em Computação Gráfica, Rio de Janeiro, Rio de Janeiro, Brazil",Rio de Janeiro,RJ,Sudeste
"IMPA-Instituto de Matemhtica Pura e Aplicada, Estrada Dona Castorina, Rio de Janeiro, Rio de Janeiro, Brazil",Rio de Janeiro,RJ,Sudeste
"Program of Computer Graphics, Cornell University, USA",Internacional,,
"Program of Computer Graphics, Cornell University, USA",Internacional,,
"School of Electrical and Computer Engineering FEEC Department of Computer Engineering and Industrial Automation, State University of Campinas, Sao Paulo, Brazil",São Paulo,SP,Sudeste
"School of Electrical and Computer Engineering FEEC Department of Computer Engineering and Industrial Automation, State University of Campinas, Sao Paulo, Brazil",São Paulo,SP,Sudeste
"Computer Science Department Computer Graphics Laboratory, University of Waterloo, Waterloo, ONT, Canada",Internacional,,
"School of Electrical and Computer Engineering FEEC Department of Computer Engineering and Industrial Automation, State University of Campinas, Sao Paulo, Brazil",São Paulo,SP,Sudeste
"Department of Computer Engineering and Industrial Automation, State University of Campinas, Sao Paulo, Brazil",São Paulo,SP,Sudeste
"Department of Computer Engineering and Industrial Automation, State University of Campinas, Sao Paulo, Brazil",São Paulo,SP,Sudeste
"Department of Computer Engineering and Industrial Automation, State University of Campinas, Sao Paulo, Brazil",São Paulo,SP,Sudeste
"Department-Computer Graphics Laboratory,Computer Science, University of Waterloo, Waterloo, ONT, Canada",Internacional,,
"Department of Computer Engineering and Industrial Automation, State University of Campinas, Sao Paulo, Brazil",São Paulo,SP,Sudeste
"LCG-Laboratório de Computação Gráfica, COPPE Sistemas, UFRJ, Rio de Janeiro, Brazil",Rio de Janeiro,RJ,Sudeste
"MPA-Instituto de Matemática Pura e Aplicada, Rio de Janeiro, Brazil",Rio de Janeiro,RJ,Sudeste
"MPA-Instituto de Matemática Pura e Aplicada, Rio de Janeiro, Brazil",Rio de Janeiro,RJ,Sudeste
"Faculdade de Engenharia Eletrica e de Computação, Universidade Estadual de Campinas (UNICAMP), Sao Paulo, Brazil",São Paulo,SP,Sudeste
"Faculdade de Engenharia Eletrica e de Computação, Universidade Estadual de Campinas (UNICAMP), Sao Paulo, Brazil",São Paulo,SP,Sudeste
"Instituto de Matem6tica, Universidade Estadual de Campinas (UNICAMP), Brazil",São Paulo,SP,Sudeste
"Grupo de Comput. de Imagens, Univ. Estadual de Campinas, Sao Paulo, Brazil",São Paulo,SP,Sudeste
"Grupo de Computacao de Imagens, Universidade Estadual de Campinas (UNICAMP), Brazil",São Paulo,SP,Sudeste
"Inst. de Comput., Univ. Estadual de Campinas, Sao Paulo, Brazil",São Paulo,SP,Sudeste
"Instituto de Computação, Universidade Estadual de Campinas (UNICAMP), Sao Paulo, Brazil",São Paulo,SP,Sudeste
"Instituto de Computação, State University of Campinas-UNICAMP, Sao Paulo, Brazil",São Paulo,SP,Sudeste
"Departmento. de Informática, Universidade Federal de Alagoes, Vicosa, Minas Gerais, Brazil",Minas Gerais,MG,Sudeste
"Instituto de Computação, State University of Campinas-UNICAMP, Sao Paulo, Brazil",São Paulo,SP,Sudeste
"Deparamento de Ciência da Computaçāo,ADDLabs-Laboratorio de Decumentacao Ativa e Design Inteligente, Universidade Federal Fluminense Praca Valonguinho, Brazil",Rio de Janeiro,RJ,Sudeste
"Computer Science Department, ICEB UFOP, Brazil",Minas Gerais,MG,Sudeste
"Grupo de Tecnologia em Comput. Grafica, PUC, Rio de Janeiro, Brazil",Rio de Janeiro,RJ,Sudeste
"TeCGraf-Grupo de Tecnologia em Computação Gráfica, Rio de Janeiro, Rio de Janeiro, Brazil",Rio de Janeiro,RJ,Sudeste
"IMPA Instituto Nacional de Matemàtica Pura e Aplicada Estrada Dona Castorina, Rio de Janeiro, Rio de Janeiro, Brazil",Rio de Janeiro,RJ,Sudeste
"Departamento de Computação, Universidade Federal de São Carlos, Sao Paulo, Brazil",São Paulo,SP,Sudeste
"EMBRAPA-CNPDIA-Empresa Brasileira de Pesquisa Agropecuária, Sao Paulo, Brazil",São Paulo,SP,Sudeste
"Center for Visual Computing, State University of New York, Stony Brook, Stony Brook, NY, USA",Internacional,,
"Department of Computer and Digital System Engineering, Polytechnic School of University of Sao Paulo, Sao Paulo, Brazil",São Paulo,SP,Sudeste
"Department of Computer and Digital System Engineering, Polytechnic School of University of Sao Paulo, Sao Paulo, Brazil",São Paulo,SP,Sudeste
"Center for Visual Computing, State University of New York, Stony Brook, Stony Brook, NY, USA",Internacional,,
"Center for Visual Computing, State University of New York, Stony Brook, Stony Brook, NY, USA",Internacional,,
"Département Images-CNRS URA, Ecole Nationale Supérieure des TéIécommunications, Paris, France",Internacional,,
"Département Images-CNRS URA, Ecole Nationale Supérieure des TéIécommunications, Paris, France",Internacional,,
"DEEE UFMA, Universitário do Bacanga, Universidade Federal do Maranhão, Sao luis, Brazil",Maranhão,MA,Nordeste
"Departamento de Engenharia de Eletricidade,DEEE UFMA, Universitário do Bacanga, Universidade Federal do Maranhão, Sao luis, Brazil",Maranhão,MA,Nordeste
"Dept. of Comput. Sci., Univ. Federal de Minas Gerais, Belo Horizonte, Brazil",Minas Gerais,MG,Sudeste
"Computer Science Department, Universidade Federal de Minas Gerais, Brazil",Minas Gerais,MG,Sudeste
"Biochemistry Department, Universidade Federal de Minas Gerais, Brazil",Minas Gerais,MG,Sudeste
"Computer Science Department, Universidade Federal de Minas Gerais, Brazil",Minas Gerais,MG,Sudeste
"Cybern. Vision Res. Group, Sao Paulo Univ., Brazil",São Paulo,SP,Sudeste
"Dept. de Ciencia da Comput., Univ. Fed. de Minas Gerais, Belo Horizonte, Brazil",Minas Gerais,MG,Sudeste
"Departamento de Ciência da Computação, ICEX-UFMG, Belo Horizonte, Minas Gerais, Brazil",Minas Gerais,MG,Sudeste
"Rua do Matiio, Instituto de Matemática e Estatística-USP, Sao Paulo, Brazil",São Paulo,SP,Sudeste
"Rua do Matiio, Instituto de Matemática e Estatística-USP, Sao Paulo, Brazil",São Paulo,SP,Sudeste
"DivisBo de Processamento de Imagens, INPE/DPI-Instituto Nacional de Pesquisas Espaciais, Sao Paulo, Brazil",São Paulo,SP,Sudeste
"Instituto Nacional de Pesquisas Espaciais, Sao Jose dos Campos, SP, BR",São Paulo,SP,Sudeste
"IME-Instituto de Matemática e Estatística, Universidade de Sáo Paulo, Sao Paulo, Brazil",São Paulo,SP,Sudeste
"Fac. de Engenharia e de Comput., Univ. Estadual de Campinas, Sao Paulo, Brazil",São Paulo,SP,Sudeste
"Departamento de Engenharia Elćtrica, UFMG, Belo Horizonte, Minas Gerais, Brazil",Minas Gerais,MG,Sudeste
"Electrical Engineering Department, University of Pittsburgh, Pittsburgh, PA, USA",Pará,PA,Norte
"Estrada Dona Castorina, IMPA-Instituto de Matemática Pura e Aplicada, Rio de Janeiro, Rio de Janeiro, Brazil",Rio de Janeiro,RJ,Sudeste
"Estrada Dona Castorina, IMPA-Instituto de Matemática Pura e Aplicada, Rio de Janeiro, Rio de Janeiro, Brazil",Rio de Janeiro,RJ,Sudeste
"PUC-Rio, Pontificia Universidade Catolica, Rio de Janeiro, Rio de Janeiro, Brazil",Rio de Janeiro,RJ,Sudeste
"Departamento de Inform Atica, Universidade Federal de Pernambuco, Recife, Pernambuco, Brazil",Pernambuco,PE,Nordeste
Centro de Cartografia Automatizada do Exército,Internacional,,
"Divisgo de Processamento de Imagens, Instituto Nacional de Pesquisas Espaciais, Sao Paulo, Brazil",São Paulo,SP,Sudeste
"INPE, National Institute of Space Research (INPE), Sao Paulo, Brazil",São Paulo,SP,Sudeste
"UNICAMP, State University of Campinas, Sao Paulo, Brazil",São Paulo,SP,Sudeste
NULL,Affiliation,,
NULL,Affiliation,,
NULL,Affiliation,,
NULL,Affiliation,,
NULL,Affiliation,,
NULL,Affiliation,,
NULL,Affiliation,,
NULL,Affiliation,,
NULL,Affiliation,,
NULL,Affiliation,,
NULL,Affiliation,,
NULL,Affiliation,,
NULL,Affiliation,,
NULL,Affiliation,,
NULL,Affiliation,,
NULL,Affiliation,,
NULL,Affiliation,,
NULL,Affiliation,,
NULL,Affiliation,,
NULL,Affiliation,,
NULL,Affiliation,,
NULL,Affiliation,,
NULL,Affiliation,,
NULL,Affiliation,,
NULL,Affiliation,,
NULL,Affiliation,,
NULL,Affiliation,,
NULL,Affiliation,,
NULL,Affiliation,,
NULL,Affiliation,,
NULL,Affiliation,,
NULL,Affiliation,,
NULL,Affiliation,,
NULL,Affiliation,,
NULL,Affiliation,,
NULL,Affiliation,,
NULL,Affiliation,,
NULL,Affiliation,,
NULL,Affiliation,,
NULL,Affiliation,,
NULL,Affiliation,,
NULL,Affiliation,,
NULL,Affiliation,,
NULL,Affiliation,,
NULL,Affiliation,,
NULL,Affiliation,,
NULL,Affiliation,,
NULL,Affiliation,,
NULL,Affiliation,,
NULL,Affiliation,,
NULL,Affiliation,,
NULL,Affiliation,,
NULL,Affiliation,,
NULL,Affiliation,,
NULL,Affiliation,,
NULL,Affiliation,,
NULL,Affiliation,,
NULL,Affiliation,,
NULL,Affiliation,,
NULL,Affiliation,,
NULL,Affiliation,,
NULL,Affiliation,,
NULL,Affiliation,,
NULL,Affiliation,,
NULL,Affiliation,,
NULL,Affiliation,,
NULL,Affiliation,,
NULL,Affiliation,,
NULL,Affiliation,,
NULL,Affiliation,,
NULL,Affiliation,,
NULL,Affiliation,,
NULL,Affiliation,,
NULL,Affiliation,,
NULL,Affiliation,,
NULL,Affiliation,,
NULL,Affiliation,,
NULL,Affiliation,,
NULL,Affiliation,,
NULL,Affiliation,,
NULL,Affiliation,,
NULL,Affiliation,,
NULL,Affiliation,,
NULL,Affiliation,,
NULL,Affiliation,,
NULL,Affiliation,,
NULL,Affiliation,,
NULL,Affiliation,,
NULL,Affiliation,,
NULL,Affiliation,,
NULL,Affiliation,,
NULL,Affiliation,,
NULL,Affiliation,,
NULL,Affiliation,,
NULL,Affiliation,,
NULL,Affiliation,,
NULL,Affiliation,,
NULL,Affiliation,,
NULL,Affiliation,,
NULL,Affiliation,,
NULL,Affiliation,,
NULL,Affiliation,,
NULL,Affiliation,,
NULL,Affiliation,,
NULL,Affiliation,,
Departamento da Ciência da Computação (CIC) da Universidade de Brasília (UNB),Distrito Federal,DF,Centro-Oeste
Departamento de Informática do Colégio Objetivo,São Paulo,SP,Sudeste,S
