id,id_author,university
157,151,"Dept. de Cirurgia, Universidade Federal de Sao Paulo, Sao Paulo, Ṣo Paulo, BR"
158,152,"Dept. de Cirurgia, Universidade Federal de Sao Paulo, Sao Paulo, Ṣo Paulo, BR"
159,153,"University of Campinas, RECOD Lab - DCA/FEEC/UNICAMP, Campinas, SP, Brazil"
160,154,"University of Campinas, RECOD Lab - DCA/FEEC/UNICAMP, Campinas, SP, Brazil"
161,155,"University of Campinas, RECOD Lab - DCA/FEEC/UNICAMP, Campinas, SP, Brazil"
162,156,"University of Campinas, RECOD Lab - DCA/FEEC/UNICAMP, Campinas, SP, Brazil"
163,157,"Department of Computer Science, Universidade Federal de Minas Gerais, Belo Horizonte, Brazil"
164,158,"Department of Computer Science, Universidade Federal de Minas Gerais, Belo Horizonte, MG, BR"
165,159,"Department of Computer Science, Universidade Federal de Minas Gerais, Belo Horizonte, Brazil"
166,160,"Comput. Sci. Dept., Pontifical Catholic Univ. of Rio de Janeiro - PUC-Rio, Rio de Janeiro, Brazil"
167,161,"Comput. Sci. Dept., Pontifical Catholic Univ. of Rio de Janeiro - PUC-Rio, Rio de Janeiro, Brazil"
168,162,"Visualization Research Center, University of Stuttgart, Germany"
169,163,"Visualization Research Center, University of Stuttgart, Germany"
170,164,"Visualization Research Center, University of Stuttgart, Germany"
